BOOK_ID,Senti_S1,Senti_S2,Senti_S3,Senti_E1,Senti_E2,Senti_E3,S_count,Avg_S_len,Flesch,W_count,Noun_Cnt
pg7759,113.81497175141241,115.5033049387888,110.69189342403627,120.02603676516719,105.88493823249921,104.95658008658009,324,19.580246913580247,69.96,6344,74
pg7760,117.09906869446343,112.11365354222498,100.54298010283927,105.39122118191887,101.94253762110905,106.543458781362,455,22.184615384615384,70.97,10094,80
pg7761,108.88690476190477,106.29839544513457,113.4422963400236,105.39122118191887,101.94253762110905,106.543458781362,1481,22.09723160027009,63.22,32726,218
pg7827,96.40780423280422,98.21623571623573,99.36132561132561,107.15011724386724,102.77881799969177,113.90296187203404,8473,21.342735748849286,66.91,180837,639
pg7842,110.93972861141536,104.96754323619994,122.67190170940172,105.74904087458434,115.89199821342679,120.55982905982904,1581,16.21315623023403,62.61,25633,220
pg7855,108.77553948576674,98.23552241409385,107.98398855666298,107.14926520847574,105.29055555555556,102.47129120879121,7584,14.189741561181435,74.22,107615,391
pg7866,108.68015102481121,119.11659027247264,102.74908424908425,114.79200875752599,111.05261437908499,119.31904761904761,1878,22.701277955271564,12.61,42633,212
pg786,99.53255313424805,101.74294039294038,109.98672612528033,109.21444768383543,106.51146384479718,108.29327170005136,6036,17.331179589131875,35.14,104611,633
pg8073,110.62139249639249,107.05988455988455,123.12408508492845,109.69401305764943,104.50471698113208,117.86143003534309,553,15.770343580470163,71.99,8721,124
pg8087,113.92357489404733,121.53143594857076,123.75857784191115,114.41928586459835,106.8248772124919,112.15702479338843,5664,18.502648305084747,72.9,104799,300
pg8131,109.34860649686232,120.73864258347015,114.8495599559956,117.6704814098431,111.12958084892045,111.38001443001444,6401,14.409311045149195,75.95,92234,190
pg8182,112.83610541505278,110.56657848324517,102.5686858076564,103.97587782587783,108.77834170937619,108.62612612612612,1782,19.904601571268238,68.33,35470,131
pg834,110.95572767259515,107.93238117101754,108.33095603412059,96.8390088593577,105.46293290043289,104.12208581349208,5498,15.957439068752274,70.57,87734,604
pg8383,109.26814917886347,118.22736291486291,106.00484436198722,102.26696020874103,105.1624117891241,112.45661375661375,1447,15.54664823773324,72.8,22496,237
pg8386,110.84891510862384,115.5003161632375,114.21047827674333,113.88675945967613,117.8814591493163,110.48444708655975,1852,11.792656587473003,79.7,21840,537
pg8396,103.05334705944462,108.743993993994,102.21642589620117,105.00788288288288,104.97958865551458,111.39389931056598,10067,9.554882288665938,89.48,96189,1033
pg8403,115.12329184704184,104.00602390904115,102.56333360305322,105.39075396825397,114.08998383303938,109.34297358307259,3397,17.648513394171328,71.18,59952,690
pg8464,118.55123956975808,97.24951409135083,117.56064814814815,116.08545718756986,115.07129846474109,104.38938088055735,8002,12.158585353661584,81.83,97293,845
pg8522,109.81150793650794,123.85508935508935,111.97561632420788,110.42476394378569,100.00783660783661,107.79825761722313,6985,16.691481746599855,73.71,116590,529
pg8549,105.08084914182476,97.8413654618474,102.80622498921468,112.13399920026426,108.49274780202616,95.54754942912838,7432,11.94886975242196,79.9,88804,484
pg8569,115.59450171821307,106.2239906832298,102.64682539682539,113.71163304614007,109.6252380952381,118.30480802130288,7082,16.65631177633437,67.49,117960,646
pg8570,111.37955388767078,112.0376102292769,117.19167745198673,114.45573749921576,99.2531179138322,97.04394693200663,4661,20.940356146749625,59.98,97603,525
pg8596,106.21542346542347,108.2114532976602,113.191653934301,107.37116764514025,105.58558685182062,98.09925997425998,5394,15.906562847608454,76.15,85800,690
pg863,109.48461781274281,119.64566297899633,108.3780811202686,118.31654933170084,105.04963112005366,97.01724137931035,5370,10.734450651769087,80.72,57644,295
pg8671,113.21441947565543,116.99181547619047,117.31117358251504,104.15001824484582,108.34943639291465,111.96053181922747,3701,16.262091326668468,70.57,60186,455
pg8711,102.50708616780044,99.20849446849446,107.9254571026723,110.77406004489339,96.66291664439812,97.03187278187279,9507,14.607026401598821,76.76,138869,455
pg8741,110.8535128066378,104.68417419343345,100.95548862115126,110.05860095976377,108.6761995986134,109.863116572794,1644,14.30170316301703,65.96,23512,172
pg8805,108.01125396825397,106.6532258064516,100.07560568086885,101.57429091855322,103.04941860465115,104.90221088435374,4019,15.845235133117692,75.64,63682,366
pg8865,107.66431051587301,106.10788113695091,101.30639376962907,106.0545183982684,119.64834776334776,114.56081649831648,3162,9.850094876660341,83.15,31146,235
pg8883,118.16852371113735,123.03464818763328,118.75738396624472,112.46762740183793,112.12990360155308,112.8213587487781,4188,19.646131805157594,64.54,82278,914
pg8899,121.06090949548893,102.64612511671336,97.22308247308247,106.43834481844685,109.1989137405804,102.73625495460938,3420,15.514912280701754,76.96,53061,361
pg9052,103.92878330819508,98.72017953186784,109.18141233766234,114.50710292943302,110.10031825100319,106.02682118131557,8618,18.936180088187516,68.44,163192,980
pg9087,107.65031918564527,110.78164160401003,110.73266045548652,111.80749654934436,107.27943722943722,114.71904761904761,11114,13.420910563253553,78.48,149160,824
pg9111,109.53306019377447,111.80734657499363,111.49973096583265,117.71865889212827,116.4530377030377,111.80642274392274,4350,20.6983908045977,63.22,90038,435
pg9189,111.82365456513183,113.56108553893365,94.9830623306233,102.4729822496813,103.44649470899472,109.54317502143589,7670,20.573794002607563,70.77,157801,712
pg9259,109.24095471521942,117.47451636904759,113.37952425581292,110.90660297556849,104.91723356009071,100.55092592592591,7985,19.123481527864747,73.41,152701,1063
pg9305,111.80747030747031,117.71433594534861,112.6900183150183,110.35254456029105,104.84849561715232,105.84571300710542,2758,13.315808556925308,76.56,36725,242
pg9311,106.497224997225,121.34455750435131,116.40457025613276,124.36457745153398,110.61032221746507,111.07622354497354,3428,17.464994165694282,73.61,59870,231
pg9362,108.36745476745477,95.95260416666666,107.93772893772893,116.37719790497569,112.4190279417552,105.6718970902515,7202,22.783115801166343,60.48,164084,1171
pg9379,115.18921610470908,109.25751238251237,113.20863552032382,107.76175472361913,114.1858846400513,112.08784893267651,6536,15.099908200734394,72.39,98693,293
pg9387,104.72289862914863,111.79248177982355,110.42676767676767,105.11737089201878,107.00460337784281,120.96666666666667,434,35.80414746543779,27.87,15539,101
pg9410,99.55432705432705,101.43701058201057,97.79579689018465,116.95549242424241,105.75349226390894,107.17534810067278,5466,16.72155140870838,73.61,91400,273
pg9746,107.85378940308519,100.0,100.0,107.85378940308519,100.0,100.0,46,19.32608695652174,71.89,889,24
pg9747,105.48892808152065,102.76999773987725,102.5841388549722,114.08761904761904,108.7791907166907,124.92830086580086,5328,13.373873873873874,74.53,71256,456
pg9807,113.0644263144263,107.35218228273784,109.38290689410093,110.62006802721088,102.27202867679057,108.26481593342059,5498,13.849945434703528,73.61,76147,349
pg9809,113.75103191382262,115.826801517067,112.97689740113984,107.33176562806193,103.41710758377425,111.77942027942026,4550,16.905934065934066,73.61,76922,459
pg9849,111.9436763952893,116.09152421652422,117.61750440917108,106.73611111111111,102.48527992277991,110.85137085137085,6371,14.92968136870193,72.19,95117,386
pg98,99.58256029684601,98.36691542288557,108.26623376623377,101.21085858585859,112.66710069444446,104.10807213180631,964,18.241701244813278,69.96,17585,203
pg9926,103.61768521077033,110.9875283446712,111.28936648405674,119.24025974025973,113.70386856273953,104.55225799239885,5882,22.24940496429786,63.16,130871,493
pg9927,101.24867724867725,99.86424578657588,101.47566526610645,102.91519920757209,112.28117680040756,112.66156122216728,5780,15.710207612456747,72.5,90805,649
pg9967,103.78472222222221,112.41108630952381,109.3816578483245,116.80109126984127,106.41926670890085,102.35071806500378,5522,11.581673306772908,80.92,63954,429
pg9993,112.57281746031747,112.73620902906616,110.37435919343814,109.06599371552642,106.70170921032988,113.32001164832491,6095,14.338474159146841,77.16,87393,582
